alphabet,mode,payload,sig_len,signatures,alpha,seed,planted,found,report_sig,report_score,report_pos,mismatches
lower26,literal,512,16,10000,0.90,74,0,0,,,,0
lower26,literal,512,16,10000,0.90,75,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,75,0,0,,,,0
lower26,literal,512,16,10000,0.90,76,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,76,0,0,,,,0
lower26,literal,512,16,10000,0.90,77,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,77,0,0,,,,0
lower26,literal,512,16,10000,0.90,78,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,78,0,0,,,,0
lower26,literal,512,16,10000,0.90,79,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,79,0,0,,,,0
lower26,literal,512,16,10000,0.90,80,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,80,0,0,,,,0
lower26,literal,512,16,10000,0.90,81,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,81,0,0,,,,0
lower26,literal,512,16,10000,0.90,82,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,82,0,0,,,,0
lower26,literal,512,16,10000,0.90,83,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,83,0,0,,,,0
lower26,literal,512,16,10000,0.90,84,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,84,0,0,,,,0
lower26,literal,512,16,10000,0.90,85,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,85,0,0,,,,0
lower26,literal,512,16,10000,0.90,86,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,86,0,0,,,,0
lower26,literal,512,16,10000,0.90,87,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,87,0,0,,,,0
lower26,literal,512,16,10000,0.90,88,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,88,0,0,,,,0
lower26,literal,512,16,10000,0.90,89,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,89,0,0,,,,0
lower26,literal,512,16,10000,0.90,90,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,90,0,0,,,,0
lower26,literal,512,16,10000,0.90,91,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,91,0,0,,,,0
lower26,literal,512,16,10000,0.90,92,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,92,0,0,,,,0
lower26,literal,512,16,10000,0.90,93,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,93,0,0,,,,0
lower26,literal,512,16,10000,0.90,94,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,94,0,0,,,,0
lower26,literal,512,16,10000,0.90,95,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,95,0,0,,,,0
lower26,literal,512,16,10000,0.90,96,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,96,0,0,,,,0
lower26,literal,512,16,10000,0.90,97,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,97,0,0,,,,0
lower26,literal,512,16,10000,0.90,98,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,98,0,0,,,,0
lower26,literal,512,16,10000,0.90,99,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,99,0,0,,,,0
lower26,literal,512,16,10000,0.90,100,1,1,1356,15,14,0
lower26,literal,512,16,10000,0.90,100,0,0,,,,0
lower26,literal,512,16,10000,0.95,1,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,1,0,0,,,,0
lower26,literal,512,16,10000,0.95,2,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,2,0,0,,,,0
lower26,literal,512,16,10000,0.95,3,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,3,0,0,,,,0
lower26,literal,512,16,10000,0.95,4,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,4,0,0,,,,0
lower26,literal,512,16,10000,0.95,5,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,5,0,0,,,,0
lower26,literal,512,16,10000,0.95,6,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,6,0,0,,,,0
lower26,literal,512,16,10000,0.95,7,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,7,0,0,,,,0
lower26,literal,512,16,10000,0.95,8,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,8,0,0,,,,0
lower26,literal,512,16,10000,0.95,9,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,9,0,0,,,,0
lower26,literal,512,16,10000,0.95,10,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,10,0,0,,,,0
lower26,literal,512,16,10000,0.95,11,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,11,0,0,,,,0
lower26,literal,512,16,10000,0.95,12,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,12,0,0,,,,0
lower26,literal,512,16,10000,0.95,13,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,13,0,0,,,,0
lower26,literal,512,16,10000,0.95,14,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,14,0,0,,,,0
lower26,literal,512,16,10000,0.95,15,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,15,0,0,,,,0
lower26,literal,512,16,10000,0.95,16,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,16,0,0,,,,0
lower26,literal,512,16,10000,0.95,17,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,17,0,0,,,,0
lower26,literal,512,16,10000,0.95,18,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,18,0,0,,,,0
lower26,literal,512,16,10000,0.95,19,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,19,0,0,,,,0
lower26,literal,512,16,10000,0.95,20,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,20,0,0,,,,0
lower26,literal,512,16,10000,0.95,21,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,21,0,0,,,,0
lower26,literal,512,16,10000,0.95,22,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,22,0,0,,,,0
lower26,literal,512,16,10000,0.95,23,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,23,0,0,,,,0
lower26,literal,512,16,10000,0.95,24,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,24,0,0,,,,0
lower26,literal,512,16,10000,0.95,25,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,25,0,0,,,,0
lower26,literal,512,16,10000,0.95,26,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,26,0,0,,,,0
lower26,literal,512,16,10000,0.95,27,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,27,0,0,,,,0
lower26,literal,512,16,10000,0.95,28,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,28,0,0,,,,0
lower26,literal,512,16,10000,0.95,29,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,29,0,0,,,,0
lower26,literal,512,16,10000,0.95,30,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,30,0,0,,,,0
lower26,literal,512,16,10000,0.95,31,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,31,0,0,,,,0
lower26,literal,512,16,10000,0.95,32,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,32,0,0,,,,0
lower26,literal,512,16,10000,0.95,33,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,33,0,0,,,,0
lower26,literal,512,16,10000,0.95,34,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,34,0,0,,,,0
lower26,literal,512,16,10000,0.95,35,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,35,0,0,,,,0
lower26,literal,512,16,10000,0.95,36,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,36,0,0,,,,0
lower26,literal,512,16,10000,0.95,37,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,37,0,0,,,,0
lower26,literal,512,16,10000,0.95,38,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,38,0,0,,,,0
lower26,literal,512,16,10000,0.95,39,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,39,0,0,,,,0
lower26,literal,512,16,10000,0.95,40,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,40,0,0,,,,0
lower26,literal,512,16,10000,0.95,41,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,41,0,0,,,,0
lower26,literal,512,16,10000,0.95,42,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,42,0,0,,,,0
lower26,literal,512,16,10000,0.95,43,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,43,0,0,,,,0
lower26,literal,512,16,10000,0.95,44,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,44,0,0,,,,0
lower26,literal,512,16,10000,0.95,45,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,45,0,0,,,,0
lower26,literal,512,16,10000,0.95,46,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,46,0,0,,,,0
lower26,literal,512,16,10000,0.95,47,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,47,0,0,,,,0
lower26,literal,512,16,10000,0.95,48,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,48,0,0,,,,0
lower26,literal,512,16,10000,0.95,49,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,49,0,0,,,,0
lower26,literal,512,16,10000,0.95,50,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,50,0,0,,,,0
lower26,literal,512,16,10000,0.95,51,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,51,0,0,,,,0
lower26,literal,512,16,10000,0.95,52,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,52,0,0,,,,0
lower26,literal,512,16,10000,0.95,53,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,53,0,0,,,,0
lower26,literal,512,16,10000,0.95,54,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,54,0,0,,,,0
lower26,literal,512,16,10000,0.95,55,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,55,0,0,,,,0
lower26,literal,512,16,10000,0.95,56,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,56,0,0,,,,0
lower26,literal,512,16,10000,0.95,57,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,57,0,0,,,,0
lower26,literal,512,16,10000,0.95,58,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,58,0,0,,,,0
lower26,literal,512,16,10000,0.95,59,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,59,0,0,,,,0
lower26,literal,512,16,10000,0.95,60,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,60,0,0,,,,0
lower26,literal,512,16,10000,0.95,61,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,61,0,0,,,,0
lower26,literal,512,16,10000,0.95,62,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,62,0,0,,,,0
lower26,literal,512,16,10000,0.95,63,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,63,0,0,,,,0
lower26,literal,512,16,10000,0.95,64,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,64,0,0,,,,0
lower26,literal,512,16,10000,0.95,65,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,65,0,0,,,,0
lower26,literal,512,16,10000,0.95,66,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,66,0,0,,,,0
lower26,literal,512,16,10000,0.95,67,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,67,0,0,,,,0
lower26,literal,512,16,10000,0.95,68,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,68,0,0,,,,0
lower26,literal,512,16,10000,0.95,69,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,69,0,0,,,,0
lower26,literal,512,16,10000,0.95,70,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,70,0,0,,,,0
lower26,literal,512,16,10000,0.95,71,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,71,0,0,,,,0
lower26,literal,512,16,10000,0.95,72,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,72,0,0,,,,0
lower26,literal,512,16,10000,0.95,73,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,73,0,0,,,,0
lower26,literal,512,16,10000,0.95,74,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,74,0,0,,,,0
lower26,literal,512,16,10000,0.95,75,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,75,0,0,,,,0
lower26,literal,512,16,10000,0.95,76,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,76,0,0,,,,0
lower26,literal,512,16,10000,0.95,77,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,77,0,0,,,,0
lower26,literal,512,16,10000,0.95,78,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,78,0,0,,,,0
lower26,literal,512,16,10000,0.95,79,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,79,0,0,,,,0
lower26,literal,512,16,10000,0.95,80,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,80,0,0,,,,0
lower26,literal,512,16,10000,0.95,81,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,81,0,0,,,,0
lower26,literal,512,16,10000,0.95,82,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,82,0,0,,,,0
lower26,literal,512,16,10000,0.95,83,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,83,0,0,,,,0
lower26,literal,512,16,10000,0.95,84,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,84,0,0,,,,0
lower26,literal,512,16,10000,0.95,85,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,85,0,0,,,,0
lower26,literal,512,16,10000,0.95,86,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,86,0,0,,,,0
lower26,literal,512,16,10000,0.95,87,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,87,0,0,,,,0
lower26,literal,512,16,10000,0.95,88,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,88,0,0,,,,0
lower26,literal,512,16,10000,0.95,89,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,89,0,0,,,,0
lower26,literal,512,16,10000,0.95,90,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,90,0,0,,,,0
lower26,literal,512,16,10000,0.95,91,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,91,0,0,,,,0
lower26,literal,512,16,10000,0.95,92,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,92,0,0,,,,0
lower26,literal,512,16,10000,0.95,93,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,93,0,0,,,,0
lower26,literal,512,16,10000,0.95,94,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,94,0,0,,,,0
lower26,literal,512,16,10000,0.95,95,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,95,0,0,,,,0
lower26,literal,512,16,10000,0.95,96,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,96,0,0,,,,0
lower26,literal,512,16,10000,0.95,97,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,97,0,0,,,,0
lower26,literal,512,16,10000,0.95,98,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,98,0,0,,,,0
lower26,literal,512,16,10000,0.95,99,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,99,0,0,,,,0
lower26,literal,512,16,10000,0.95,100,1,1,1356,16,15,0
lower26,literal,512,16,10000,0.95,100,0,0,,,,0
lower26,literal,1024,32,10000,0.50,1,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,1,0,0,,,,0
lower26,literal,1024,32,10000,0.50,2,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,2,0,0,,,,0
lower26,literal,1024,32,10000,0.50,3,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,3,0,0,,,,0
lower26,literal,1024,32,10000,0.50,4,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,4,0,0,,,,0
lower26,literal,1024,32,10000,0.50,5,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,5,0,0,,,,0
lower26,literal,1024,32,10000,0.50,6,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,6,0,0,,,,0
lower26,literal,1024,32,10000,0.50,7,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,7,0,0,,,,0
lower26,literal,1024,32,10000,0.50,8,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,8,0,0,,,,0
lower26,literal,1024,32,10000,0.50,9,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,9,0,0,,,,0
lower26,literal,1024,32,10000,0.50,10,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,10,0,0,,,,0
lower26,literal,1024,32,10000,0.50,11,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,11,0,0,,,,0
lower26,literal,1024,32,10000,0.50,12,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,12,0,0,,,,0
lower26,literal,1024,32,10000,0.50,13,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,13,0,0,,,,0
lower26,literal,1024,32,10000,0.50,14,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,14,0,0,,,,0
lower26,literal,1024,32,10000,0.50,15,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,15,0,0,,,,0
lower26,literal,1024,32,10000,0.50,16,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,16,0,0,,,,0
lower26,literal,1024,32,10000,0.50,17,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,17,0,0,,,,0
lower26,literal,1024,32,10000,0.50,18,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,18,0,0,,,,0
lower26,literal,1024,32,10000,0.50,19,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,19,0,0,,,,0
lower26,literal,1024,32,10000,0.50,20,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,20,0,0,,,,0
lower26,literal,1024,32,10000,0.50,21,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,21,0,0,,,,0
lower26,literal,1024,32,10000,0.50,22,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,22,0,0,,,,0
lower26,literal,1024,32,10000,0.50,23,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,23,0,0,,,,0
lower26,literal,1024,32,10000,0.50,24,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,24,0,0,,,,0
lower26,literal,1024,32,10000,0.50,25,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,25,0,0,,,,0
lower26,literal,1024,32,10000,0.50,26,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,26,0,0,,,,0
lower26,literal,1024,32,10000,0.50,27,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,27,0,0,,,,0
lower26,literal,1024,32,10000,0.50,28,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,28,0,0,,,,0
lower26,literal,1024,32,10000,0.50,29,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,29,0,0,,,,0
lower26,literal,1024,32,10000,0.50,30,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,30,0,0,,,,0
lower26,literal,1024,32,10000,0.50,31,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,31,0,0,,,,0
lower26,literal,1024,32,10000,0.50,32,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,32,0,0,,,,0
lower26,literal,1024,32,10000,0.50,33,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,33,0,0,,,,0
lower26,literal,1024,32,10000,0.50,34,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,34,0,0,,,,0
lower26,literal,1024,32,10000,0.50,35,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,35,0,0,,,,0
lower26,literal,1024,32,10000,0.50,36,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,36,0,0,,,,0
lower26,literal,1024,32,10000,0.50,37,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,37,0,0,,,,0
lower26,literal,1024,32,10000,0.50,38,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,38,0,0,,,,0
lower26,literal,1024,32,10000,0.50,39,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,39,0,0,,,,0
lower26,literal,1024,32,10000,0.50,40,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,40,0,0,,,,0
lower26,literal,1024,32,10000,0.50,41,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,41,0,0,,,,0
lower26,literal,1024,32,10000,0.50,42,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,42,0,0,,,,0
lower26,literal,1024,32,10000,0.50,43,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,43,0,0,,,,0
lower26,literal,1024,32,10000,0.50,44,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,44,0,0,,,,0
lower26,literal,1024,32,10000,0.50,45,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,45,0,0,,,,0
lower26,literal,1024,32,10000,0.50,46,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,46,0,0,,,,0
lower26,literal,1024,32,10000,0.50,47,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,47,0,0,,,,0
lower26,literal,1024,32,10000,0.50,48,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,48,0,0,,,,0
lower26,literal,1024,32,10000,0.50,49,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,49,0,0,,,,0
lower26,literal,1024,32,10000,0.50,50,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,50,0,0,,,,0
lower26,literal,1024,32,10000,0.50,51,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,51,0,0,,,,0
lower26,literal,1024,32,10000,0.50,52,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,52,0,0,,,,0
lower26,literal,1024,32,10000,0.50,53,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,53,0,0,,,,0
lower26,literal,1024,32,10000,0.50,54,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,54,0,0,,,,0
lower26,literal,1024,32,10000,0.50,55,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,55,0,0,,,,0
lower26,literal,1024,32,10000,0.50,56,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,56,0,0,,,,0
lower26,literal,1024,32,10000,0.50,57,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,57,0,0,,,,0
lower26,literal,1024,32,10000,0.50,58,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,58,0,0,,,,0
lower26,literal,1024,32,10000,0.50,59,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,59,0,0,,,,0
lower26,literal,1024,32,10000,0.50,60,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,60,0,0,,,,0
lower26,literal,1024,32,10000,0.50,61,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,61,0,0,,,,0
lower26,literal,1024,32,10000,0.50,62,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,62,0,0,,,,0
lower26,literal,1024,32,10000,0.50,63,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,63,0,0,,,,0
lower26,literal,1024,32,10000,0.50,64,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,64,0,0,,,,0
lower26,literal,1024,32,10000,0.50,65,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,65,0,0,,,,0
lower26,literal,1024,32,10000,0.50,66,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,66,0,0,,,,0
lower26,literal,1024,32,10000,0.50,67,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,67,0,0,,,,0
lower26,literal,1024,32,10000,0.50,68,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,68,0,0,,,,0
lower26,literal,1024,32,10000,0.50,69,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,69,0,0,,,,0
lower26,literal,1024,32,10000,0.50,70,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,70,0,0,,,,0
lower26,literal,1024,32,10000,0.50,71,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,71,0,0,,,,0
lower26,literal,1024,32,10000,0.50,72,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,72,0,0,,,,0
lower26,literal,1024,32,10000,0.50,73,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,73,0,0,,,,0
lower26,literal,1024,32,10000,0.50,74,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,74,0,0,,,,0
lower26,literal,1024,32,10000,0.50,75,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,75,0,0,,,,0
lower26,literal,1024,32,10000,0.50,76,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,76,0,0,,,,0
lower26,literal,1024,32,10000,0.50,77,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,77,0,0,,,,0
lower26,literal,1024,32,10000,0.50,78,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,78,0,0,,,,0
lower26,literal,1024,32,10000,0.50,79,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,79,0,0,,,,0
lower26,literal,1024,32,10000,0.50,80,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,80,0,0,,,,0
lower26,literal,1024,32,10000,0.50,81,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,81,0,0,,,,0
lower26,literal,1024,32,10000,0.50,82,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,82,0,0,,,,0
lower26,literal,1024,32,10000,0.50,83,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,83,0,0,,,,0
lower26,literal,1024,32,10000,0.50,84,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,84,0,0,,,,0
lower26,literal,1024,32,10000,0.50,85,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,85,0,0,,,,0
lower26,literal,1024,32,10000,0.50,86,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,86,0,0,,,,0
lower26,literal,1024,32,10000,0.50,87,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,87,0,0,,,,0
lower26,literal,1024,32,10000,0.50,88,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,88,0,0,,,,0
lower26,literal,1024,32,10000,0.50,89,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,89,0,0,,,,0
lower26,literal,1024,32,10000,0.50,90,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,90,0,0,,,,0
lower26,literal,1024,32,10000,0.50,91,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,91,0,0,,,,0
lower26,literal,1024,32,10000,0.50,92,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,92,0,0,,,,0
lower26,literal,1024,32,10000,0.50,93,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,93,0,0,,,,0
lower26,literal,1024,32,10000,0.50,94,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,94,0,0,,,,0
lower26,literal,1024,32,10000,0.50,95,1,1,1356,17,16,0
lower26,literal,1024,32,10000,0.50,95,0,0,,,,0
