signatures,payload,sig_len,mode,rows,dpx,alpha,block_threads,grid_blocks,exit,plant,seed,target,gpu,trial,kernel_s,endtoend_s,energy_j,mean_power_w,power_samples,found,report_sig,report_score,report_pos,mismatches
20000000,512,16,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,2.308517,2.308573,,,0,0,,,,0
20000000,512,16,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,2.313197,2.313285,,,0,0,,,,0
20000000,512,16,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,2.303670,2.303724,,,0,0,,,,0
20000000,512,16,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,2.303656,2.303702,,,0,0,,,,0
20000000,512,16,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,2.303656,2.303741,,,0,0,,,,0
20000000,512,16,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,2.005911,2.005958,,,0,0,,,,0
20000000,512,16,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,2.005914,2.005954,,,0,0,,,,0
20000000,512,16,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,2.005913,2.005987,,,0,0,,,,0
20000000,512,16,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,2.005908,2.005960,,,0,0,,,,0
20000000,512,16,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,2.005914,2.005949,,,0,0,,,,0
30000000,512,16,literal,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,2.932593,2.932714,,,0,0,,,,0
30000000,512,16,literal,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,3.454885,3.455012,,,0,0,,,,0
30000000,512,16,literal,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,3.454882,3.454984,,,0,0,,,,0
30000000,512,16,literal,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,3.454894,3.454991,,,0,0,,,,0
30000000,512,16,literal,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,3.454887,3.454953,,,0,0,,,,0
30000000,512,16,literal,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,2.711755,2.711866,,,0,0,,,,0
30000000,512,16,literal,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,2.782867,2.782976,,,0,0,,,,0
30000000,512,16,literal,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,3.008202,3.008297,,,0,0,,,,0
30000000,512,16,literal,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,3.008225,3.008320,,,0,0,,,,0
30000000,512,16,literal,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,3.008225,3.008315,,,0,0,,,,0
40000000,512,16,literal,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,4.063732,4.063823,,,0,0,,,,0
40000000,512,16,literal,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,4.603210,4.603272,,,0,0,,,,0
40000000,512,16,literal,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,4.603277,4.603359,,,0,0,,,,0
40000000,512,16,literal,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,4.603285,4.603346,,,0,0,,,,0
40000000,512,16,literal,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,4.603287,4.603373,,,0,0,,,,0
40000000,512,16,literal,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,4.008216,4.008273,,,0,0,,,,0
40000000,512,16,literal,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,4.008198,4.008277,,,0,0,,,,0
40000000,512,16,literal,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,4.008263,4.008953,,,0,0,,,,0
40000000,512,16,literal,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,4.008206,4.008273,,,0,0,,,,0
40000000,512,16,literal,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,4.008198,4.008274,,,0,0,,,,0
50000000,512,16,literal,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,5.754216,5.754307,,,0,0,,,,0
50000000,512,16,literal,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,5.754216,5.754281,,,0,0,,,,0
50000000,512,16,literal,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,5.231583,5.231667,,,0,0,,,,0
50000000,512,16,literal,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,5.754220,5.754312,,,0,0,,,,0
50000000,512,16,literal,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,5.754214,5.754278,,,0,0,,,,0
50000000,512,16,literal,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,5.010507,5.010564,,,0,0,,,,0
50000000,512,16,literal,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,5.010486,5.010570,,,0,0,,,,0
50000000,512,16,literal,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,5.010476,5.010540,,,0,0,,,,0
50000000,512,16,literal,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,5.010513,5.010598,,,0,0,,,,0
50000000,512,16,literal,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,4.734624,4.734687,,,0,0,,,,0
